Zeit;Zeitzone;50Hertz;Amprion;TenneT TSO;TransnetBW
2024-06-22 01:00;CEST;578,890;N.E.;976,350;N.E.
2024-06-22 02:00;CEST;507,800;N.E.;1474,800;N.E.
2024-06-22 03:00;CEST;326,080;N.E.;1450,350;N.E.
2024-06-22 04:00;CEST;138,390;N.E.;1159,725;N.E.
2024-06-22 05:00;CEST;153,560;N.E.;1161,650;N.E.
2024-06-22 06:00;CEST;304,440;N.E.;815,000;N.E.
2024-06-22 07:00;CEST;346,610;N.E.;605,725;N.E.
2024-06-22 08:00;CEST;713,700;N.E.;424,675;N.E.
2024-06-22 09:00;CEST;1090,970;N.E.;243,275;N.E.
2024-06-22 10:00;CEST;1028,820;N.E.;164,825;N.E.
2024-06-22 11:00;CEST;1000,530;N.E.;173,575;N.E.
2024-06-22 12:00;CEST;1072,540;N.E.;139,025;N.E.
2024-06-22 13:00;CEST;1163,980;N.E.;163,750;N.E.
2024-06-22 14:00;CEST;1066,950;N.E.;150,450;N.E.
2024-06-22 15:00;CEST;1088,570;N.E.;110,800;N.E.
2024-06-22 16:00;CEST;1227,350;N.E.;283,650;N.E.
2024-06-22 17:00;CEST;1237,960;N.E.;561,175;N.E.
2024-06-22 18:00;CEST;1261,240;N.E.;1015,175;N.E.
2024-06-22 19:00;CEST;1237,020;N.E.;1197,150;N.E.
2024-06-22 20:00;CEST;1172,190;N.E.;1145,325;N.E.
2024-06-22 21:00;CEST;1162,190;N.E.;994,900;N.E.
2024-06-22 22:00;CEST;1179,080;N.E.;1096,125;N.E.
2024-06-22 23:00;CEST;1170,340;N.E.;1190,675;N.E.
2024-06-23 00:00;CEST;1132,140;N.E.;1282,175;N.E.
2024-06-23 01:00;CEST;1138,250;N.E.;1363,925;N.E.
2024-06-23 02:00;CEST;1125,280;N.E.;1256,625;N.E.
2024-06-23 03:00;CEST;1171,060;N.E.;977,575;N.E.
2024-06-23 04:00;CEST;1185,070;N.E.;727,075;N.E.
2024-06-23 05:00;CEST;1186,480;N.E.;615,100;N.E.
2024-06-23 06:00;CEST;1091,740;N.E.;581,750;N.E.
2024-06-23 07:00;CEST;1004,520;N.E.;471,775;N.E.
2024-06-23 08:00;CEST;905,560;N.E.;311,825;N.E.
2024-06-23 09:00;CEST;857,040;N.E.;199,625;N.E.
2024-06-23 10:00;CEST;975,900;N.E.;164,375;N.E.
2024-06-23 11:00;CEST;923,270;N.E.;173,250;N.E.
2024-06-23 12:00;CEST;976,020;N.E.;262,550;N.E.
2024-06-23 13:00;CEST;953,680;N.E.;351,925;N.E.
2024-06-23 14:00;CEST;877,420;N.E.;416,675;N.E.
2024-06-23 15:00;CEST;671,900;N.E.;339,450;N.E.
2024-06-23 16:00;CEST;417,320;N.E.;287,950;N.E.
2024-06-23 17:00;CEST;397,620;N.E.;312,225;N.E.
2024-06-23 18:00;CEST;560,120;N.E.;309,825;N.E.
2024-06-23 19:00;CEST;466,030;N.E.;176,650;N.E.
2024-06-23 20:00;CEST;330,070;N.E.;118,950;N.E.
2024-06-23 21:00;CEST;197,610;N.E.;107,800;N.E.
2024-06-23 22:00;CEST;101,910;N.E.;145,100;N.E.
2024-06-23 23:00;CEST;73,440;N.E.;130,825;N.E.
2024-06-24 00:00;CEST;73,140;N.E.;106,625;N.E.
2024-06-24 01:00;CEST;45,810;N.E.;91,750;N.E.
2024-06-24 02:00;CEST;43,010;N.E.;72,450;N.E.
2024-06-24 03:00;CEST;65,570;N.E.;72,275;N.E.
2024-06-24 04:00;CEST;94,560;N.E.;71,825;N.E.
2024-06-24 05:00;CEST;120,650;N.E.;73,525;N.E.
2024-06-24 06:00;CEST;116,610;N.E.;61,850;N.E.
2024-06-24 07:00;CEST;45,300;N.E.;50,925;N.E.
2024-06-24 08:00;CEST;12,060;N.E.;36,000;N.E.
2024-06-24 09:00;CEST;7,620;N.E.;35,675;N.E.
2024-06-24 10:00;CEST;10,920;N.E.;32,800;N.E.
2024-06-24 11:00;CEST;14,940;N.E.;32,800;N.E.
2024-06-24 12:00;CEST;25,460;N.E.;32,800;N.E.
2024-06-24 13:00;CEST;29,680;N.E.;32,800;N.E.
2024-06-24 14:00;CEST;26,260;N.E.;32,800;N.E.
2024-06-24 15:00;CEST;23,440;N.E.;33,225;N.E.
2024-06-24 16:00;CEST;22,540;N.E.;35,425;N.E.
2024-06-24 17:00;CEST;4,430;N.E.;38,175;N.E.
2024-06-24 18:00;CEST;2,660;N.E.;40,300;N.E.
2024-06-24 19:00;CEST;0,440;N.E.;53,225;N.E.
2024-06-24 20:00;CEST;0,000;N.E.;77,050;N.E.
2024-06-24 21:00;CEST;0,000;N.E.;109,175;N.E.
2024-06-24 22:00;CEST;0,000;N.E.;113,850;N.E.
2024-06-24 23:00;CEST;0,000;N.E.;118,725;N.E.
2024-06-25 00:00;CEST;0,000;N.E.;113,525;N.E.
2024-06-25 01:00;CEST;0,000;N.E.;129,125;N.E.
2024-06-25 02:00;CEST;0,000;N.E.;142,850;N.E.
2024-06-25 03:00;CEST;0,000;N.E.;193,775;N.E.
2024-06-25 04:00;CEST;0,000;N.E.;278,375;N.E.
2024-06-25 05:00;CEST;0,000;N.E.;253,500;N.E.
2024-06-25 06:00;CEST;0,000;N.E.;249,100;N.E.
2024-06-25 07:00;CEST;0,000;N.E.;193,575;N.E.
2024-06-25 08:00;CEST;0,000;N.E.;140,775;N.E.
2024-06-25 09:00;CEST;0,000;N.E.;178,100;N.E.
2024-06-25 10:00;CEST;0,130;N.E.;151,225;N.E.
2024-06-25 11:00;CEST;0,000;N.E.;154,150;N.E.
2024-06-25 12:00;CEST;2,230;N.E.;211,025;N.E.
2024-06-25 13:00;CEST;12,750;N.E.;323,700;N.E.
2024-06-25 14:00;CEST;31,320;N.E.;424,250;N.E.
2024-06-25 15:00;CEST;41,240;N.E.;634,075;N.E.
2024-06-25 16:00;CEST;57,520;N.E.;818,400;N.E.
2024-06-25 17:00;CEST;81,230;N.E.;890,750;N.E.
2024-06-25 18:00;CEST;111,780;N.E.;1035,625;N.E.
2024-06-25 19:00;CEST;158,150;N.E.;1153,525;N.E.
2024-06-25 20:00;CEST;175,740;N.E.;1189,275;N.E.
2024-06-25 21:00;CEST;191,340;N.E.;1370,150;N.E.
2024-06-25 22:00;CEST;204,950;N.E.;1572,125;N.E.
2024-06-25 23:00;CEST;224,810;N.E.;1599,550;N.E.
2024-06-26 00:00;CEST;218,230;N.E.;1392,700;N.E.
2024-06-26 01:00;CEST;206,610;N.E.;1322,250;N.E.
2024-06-26 02:00;CEST;135,580;N.E.;997,750;N.E.
2024-06-26 03:00;CEST;49,620;N.E.;653,075;N.E.
2024-06-26 04:00;CEST;18,330;N.E.;510,775;N.E.
2024-06-26 05:00;CEST;4,580;N.E.;460,650;N.E.
2024-06-26 06:00;CEST;9,920;N.E.;547,700;N.E.
2024-06-26 07:00;CEST;17,290;N.E.;611,750;N.E.
2024-06-26 08:00;CEST;4,800;N.E.;539,275;N.E.
2024-06-26 09:00;CEST;6,150;N.E.;482,225;N.E.
2024-06-26 10:00;CEST;8,280;N.E.;395,525;N.E.
2024-06-26 11:00;CEST;34,560;N.E.;386,725;N.E.
2024-06-26 12:00;CEST;39,350;N.E.;420,625;N.E.
2024-06-26 13:00;CEST;45,710;N.E.;499,925;N.E.
2024-06-26 14:00;CEST;94,300;N.E.;452,325;N.E.
2024-06-26 15:00;CEST;135,990;N.E.;437,325;N.E.
2024-06-26 16:00;CEST;179,700;N.E.;469,300;N.E.
2024-06-26 17:00;CEST;259,610;N.E.;488,950;N.E.
2024-06-26 18:00;CEST;408,030;N.E.;539,550;N.E.
2024-06-26 19:00;CEST;524,850;N.E.;753,600;N.E.
2024-06-26 20:00;CEST;511,770;N.E.;1055,300;N.E.
2024-06-26 21:00;CEST;424,700;N.E.;1366,325;N.E.
2024-06-26 22:00;CEST;349,720;N.E.;1634,825;N.E.
2024-06-26 23:00;CEST;267,140;N.E.;1724,950;N.E.
2024-06-27 00:00;CEST;170,710;N.E.;2074,525;N.E.
2024-06-27 01:00;CEST;144,240;N.E.;2241,600;N.E.
2024-06-27 02:00;CEST;92,730;N.E.;1942,750;N.E.
2024-06-27 03:00;CEST;28,780;N.E.;1461,250;N.E.
2024-06-27 04:00;CEST;6,200;N.E.;1049,750;N.E.
2024-06-27 05:00;CEST;5,590;N.E.;860,400;N.E.
2024-06-27 06:00;CEST;3,800;N.E.;746,875;N.E.
2024-06-27 07:00;CEST;2,280;N.E.;945,450;N.E.
2024-06-27 08:00;CEST;3,020;N.E.;876,525;N.E.
2024-06-27 09:00;CEST;2,640;N.E.;835,750;N.E.
2024-06-27 10:00;CEST;1,400;N.E.;758,250;N.E.
2024-06-27 11:00;CEST;15,060;N.E.;903,925;N.E.
2024-06-27 12:00;CEST;24,030;N.E.;977,650;N.E.
2024-06-27 13:00;CEST;70,250;N.E.;1207,025;N.E.
2024-06-27 14:00;CEST;111,640;N.E.;1476,800;N.E.
2024-06-27 15:00;CEST;132,190;N.E.;1584,350;N.E.
2024-06-27 16:00;CEST;231,620;N.E.;2399,125;N.E.
2024-06-27 17:00;CEST;436,930;N.E.;2476,925;N.E.
2024-06-27 18:00;CEST;604,130;N.E.;1835,175;N.E.
2024-06-27 19:00;CEST;829,830;N.E.;1369,750;N.E.
2024-06-27 20:00;CEST;860,950;N.E.;875,375;N.E.
2024-06-27 21:00;CEST;755,890;N.E.;308,750;N.E.
2024-06-27 22:00;CEST;298,040;N.E.;150,500;N.E.
2024-06-27 23:00;CEST;419,730;N.E.;331,200;N.E.
2024-06-28 00:00;CEST;213,700;N.E.;622,300;N.E.
2024-06-28 01:00;CEST;113,920;N.E.;690,875;N.E.
2024-06-28 02:00;CEST;110,190;N.E.;604,600;N.E.
2024-06-28 03:00;CEST;60,460;N.E.;619,525;N.E.
2024-06-28 04:00;CEST;16,530;N.E.;742,675;N.E.
2024-06-28 05:00;CEST;7,020;N.E.;1292,550;N.E.
2024-06-28 06:00;CEST;8,510;N.E.;1581,825;N.E.
2024-06-28 07:00;CEST;5,170;N.E.;1779,750;N.E.
2024-06-28 08:00;CEST;2,560;N.E.;2383,900;N.E.
2024-06-28 09:00;CEST;4,810;N.E.;2888,375;N.E.
2024-06-28 10:00;CEST;40,950;N.E.;3866,325;N.E.
2024-06-28 11:00;CEST;62,680;N.E.;4566,050;N.E.
2024-06-28 12:00;CEST;108,540;N.E.;5146,600;N.E.
2024-06-28 13:00;CEST;828,910;N.E.;5134,750;N.E.
2024-06-28 14:00;CEST;984,220;N.E.;5296,650;N.E.
2024-06-28 15:00;CEST;1045,050;N.E.;5281,750;N.E.
2024-06-28 16:00;CEST;1223,780;N.E.;5192,075;N.E.
2024-06-28 17:00;CEST;1280,260;N.E.;4877,175;N.E.
2024-06-28 18:00;CEST;1300,200;N.E.;4952,800;N.E.
2024-06-28 19:00;CEST;1337,270;N.E.;4925,375;N.E.
2024-06-28 20:00;CEST;1087,340;N.E.;4603,125;N.E.
2024-06-28 21:00;CEST;809,100;N.E.;3715,475;N.E.
2024-06-28 22:00;CEST;851,680;N.E.;2845,650;N.E.
2024-06-28 23:00;CEST;896,720;N.E.;2311,350;N.E.
2024-06-29 00:00;CEST;775,940;N.E.;1948,200;N.E.
2024-06-29 01:00;CEST;541,050;N.E.;1609,350;N.E.
2024-06-29 02:00;CEST;259,320;N.E.;1419,475;N.E.
2024-06-29 03:00;CEST;131,120;N.E.;1196,075;N.E.
2024-06-29 04:00;CEST;229,360;N.E.;876,125;N.E.
2024-06-29 05:00;CEST;342,260;N.E.;672,100;N.E.
2024-06-29 06:00;CEST;250,400;N.E.;450,950;N.E.
2024-06-29 07:00;CEST;158,700;N.E.;288,275;N.E.
2024-06-29 08:00;CEST;169,160;N.E.;454,000;N.E.
2024-06-29 09:00;CEST;118,440;N.E.;542,200;N.E.
2024-06-29 10:00;CEST;70,970;N.E.;469,975;N.E.
2024-06-29 11:00;CEST;31,110;N.E.;300,550;N.E.
2024-06-29 12:00;CEST;16,490;N.E.;129,375;N.E.
2024-06-29 13:00;CEST;1,210;N.E.;117,000;N.E.
2024-06-29 14:00;CEST;0,000;N.E.;76,900;N.E.
2024-06-29 15:00;CEST;0,240;N.E.;58,050;N.E.
2024-06-29 16:00;CEST;9,820;N.E.;58,775;N.E.
2024-06-29 17:00;CEST;30,660;N.E.;80,775;N.E.
2024-06-29 18:00;CEST;42,610;N.E.;191,575;N.E.
2024-06-29 19:00;CEST;64,140;N.E.;285,475;N.E.
2024-06-29 20:00;CEST;123,620;N.E.;356,450;N.E.
2024-06-29 21:00;CEST;196,960;N.E.;421,350;N.E.
2024-06-29 22:00;CEST;347,390;N.E.;660,875;N.E.
2024-06-29 23:00;CEST;628,140;N.E.;861,850;N.E.
2024-06-30 00:00;CEST;906,760;N.E.;1212,800;N.E.
2024-06-30 01:00;CEST;1112,490;N.E.;1007,000;N.E.
2024-06-30 02:00;CEST;1250,230;N.E.;915,350;N.E.
2024-06-30 03:00;CEST;1257,540;N.E.;1041,225;N.E.
2024-06-30 04:00;CEST;1231,830;N.E.;1241,150;N.E.
2024-06-30 05:00;CEST;597,720;N.E.;1412,500;N.E.
2024-06-30 06:00;CEST;472,410;N.E.;1617,175;N.E.
2024-06-30 07:00;CEST;1135,490;N.E.;1887,575;N.E.
2024-06-30 08:00;CEST;684,820;N.E.;1916,975;N.E.
2024-06-30 09:00;CEST;723,020;N.E.;1768,450;N.E.
2024-06-30 10:00;CEST;906,980;N.E.;2001,375;N.E.
2024-06-30 11:00;CEST;569,640;N.E.;1980,850;N.E.
2024-06-30 12:00;CEST;268,630;N.E.;1448,050;N.E.
2024-06-30 13:00;CEST;219,400;N.E.;999,600;N.E.
2024-06-30 14:00;CEST;434,030;N.E.;984,900;N.E.
2024-06-30 15:00;CEST;248,840;N.E.;961,900;N.E.
2024-06-30 16:00;CEST;308,790;N.E.;822,100;N.E.
2024-06-30 17:00;CEST;940,900;N.E.;619,625;N.E.
2024-06-30 18:00;CEST;1324,530;N.E.;457,775;N.E.
2024-06-30 19:00;CEST;1299,320;N.E.;296,925;N.E.
2024-06-30 20:00;CEST;1261,630;N.E.;208,450;N.E.
2024-06-30 21:00;CEST;1201,610;N.E.;244,875;N.E.
2024-06-30 22:00;CEST;1049,710;N.E.;309,675;N.E.
2024-06-30 23:00;CEST;941,480;N.E.;320,050;N.E.
2024-07-01 00:00;CEST;620,180;N.E.;734,529;N.E.
2024-07-01 01:00;CEST;455,980;N.E.;1047,507;N.E.
2024-07-01 02:00;CEST;381,970;N.E.;1020,327;N.E.
2024-07-01 03:00;CEST;263,040;N.E.;925,478;N.E.
2024-07-01 04:00;CEST;186,550;N.E.;951,637;N.E.
2024-07-01 05:00;CEST;97,420;N.E.;1066,319;N.E.
2024-07-01 06:00;CEST;26,910;N.E.;1186,448;N.E.
2024-07-01 07:00;CEST;8,130;N.E.;1381,945;N.E.
2024-07-01 08:00;CEST;4,930;N.E.;1462,569;N.E.
2024-07-01 09:00;CEST;0,850;N.E.;1755,580;N.E.
2024-07-01 10:00;CEST;0,070;N.E.;2230,719;N.E.
2024-07-01 11:00;CEST;0,030;N.E.;2387,499;N.E.
2024-07-01 12:00;CEST;1,410;N.E.;2585,260;N.E.
2024-07-01 13:00;CEST;2,800;N.E.;2827,640;N.E.
2024-07-01 14:00;CEST;9,940;N.E.;2907,901;N.E.
2024-07-01 15:00;CEST;30,000;N.E.;2300,305;N.E.
2024-07-01 16:00;CEST;60,620;N.E.;2394,878;N.E.
2024-07-01 17:00;CEST;95,930;N.E.;2340,900;N.E.
2024-07-01 18:00;CEST;141,560;N.E.;2800,827;N.E.
2024-07-01 19:00;CEST;157,240;N.E.;3025,605;N.E.
2024-07-01 20:00;CEST;185,020;N.E.;3450,044;N.E.
2024-07-01 21:00;CEST;262,360;N.E.;2940,454;N.E.
2024-07-01 22:00;CEST;276,580;N.E.;2154,646;N.E.
2024-07-01 23:00;CEST;279,400;N.E.;1769,044;N.E.
2024-07-02 00:00;CEST;384,800;N.E.;1585,007;N.E.
2024-07-02 01:00;CEST;434,700;N.E.;1692,334;N.E.
2024-07-02 02:00;CEST;442,240;N.E.;1969,444;N.E.
2024-07-02 03:00;CEST;736,130;N.E.;1671,207;N.E.
2024-07-02 04:00;CEST;680,750;N.E.;1802,593;N.E.
2024-07-02 05:00;CEST;554,180;N.E.;1543,062;N.E.
2024-07-02 06:00;CEST;469,810;N.E.;1981,827;N.E.
2024-07-02 07:00;CEST;373,200;N.E.;2763,111;N.E.
2024-07-02 08:00;CEST;299,500;N.E.;3357,214;N.E.
2024-07-02 09:00;CEST;231,950;N.E.;3852,065;N.E.
2024-07-02 10:00;CEST;220,110;N.E.;4309,172;N.E.
2024-07-02 11:00;CEST;166,510;N.E.;4276,365;N.E.
2024-07-02 12:00;CEST;198,990;N.E.;4450,655;N.E.
2024-07-02 13:00;CEST;321,710;N.E.;4784,858;N.E.
2024-07-02 14:00;CEST;486,260;N.E.;4873,997;N.E.
2024-07-02 15:00;CEST;700,960;N.E.;4407,352;N.E.
2024-07-02 16:00;CEST;781,140;N.E.;3941,107;N.E.
2024-07-02 17:00;CEST;829,950;N.E.;4001,070;N.E.
2024-07-02 18:00;CEST;766,450;N.E.;4243,664;N.E.
2024-07-02 19:00;CEST;571,270;N.E.;4138,698;N.E.
2024-07-02 20:00;CEST;571,680;N.E.;4041,858;N.E.
2024-07-02 21:00;CEST;534,170;N.E.;3588,905;N.E.
2024-07-02 22:00;CEST;755,450;N.E.;3310,238;N.E.
2024-07-02 23:00;CEST;880,380;N.E.;2743,038;N.E.
2024-07-03 00:00;CEST;924,390;N.E.;2863,367;N.E.
2024-07-03 01:00;CEST;958,710;N.E.;3211,655;N.E.
2024-07-03 02:00;CEST;972,960;N.E.;3156,139;N.E.
2024-07-03 03:00;CEST;1086,560;N.E.;3454,469;N.E.
2024-07-03 04:00;CEST;1044,590;N.E.;3268,731;N.E.
2024-07-03 05:00;CEST;1174,860;N.E.;2580,997;N.E.
2024-07-03 06:00;CEST;1146,890;N.E.;2222,346;N.E.
2024-07-03 07:00;CEST;1099,630;N.E.;1975,136;N.E.
2024-07-03 08:00;CEST;946,860;N.E.;1858,845;N.E.
2024-07-03 09:00;CEST;799,670;N.E.;1756,493;N.E.
2024-07-03 10:00;CEST;631,940;N.E.;2345,348;N.E.
2024-07-03 11:00;CEST;578,370;N.E.;2907,807;N.E.
2024-07-03 12:00;CEST;733,570;N.E.;2888,407;N.E.
2024-07-03 13:00;CEST;655,350;N.E.;2307,337;N.E.
2024-07-03 14:00;CEST;579,310;N.E.;1949,671;N.E.
2024-07-03 15:00;CEST;755,710;N.E.;1773,917;N.E.
2024-07-03 16:00;CEST;881,880;N.E.;1651,123;N.E.
2024-07-03 17:00;CEST;513,400;N.E.;1512,209;N.E.
2024-07-03 18:00;CEST;578,990;N.E.;1694,331;N.E.
2024-07-03 19:00;CEST;568,800;N.E.;1783,601;N.E.
2024-07-03 20:00;CEST;552,030;N.E.;1833,852;N.E.
2024-07-03 21:00;CEST;546,240;N.E.;2378,142;N.E.
2024-07-03 22:00;CEST;410,520;N.E.;2860,903;N.E.
2024-07-03 23:00;CEST;449,010;N.E.;3453,256;N.E.
2024-07-04 00:00;CEST;555,490;N.E.;4808,511;N.E.
2024-07-04 01:00;CEST;693,910;N.E.;5231,321;N.E.
2024-07-04 02:00;CEST;595,430;N.E.;5354,252;N.E.
2024-07-04 03:00;CEST;687,410;N.E.;5076,297;N.E.
2024-07-04 04:00;CEST;538,220;N.E.;4893,349;N.E.
2024-07-04 05:00;CEST;626,700;N.E.;5199,194;N.E.
2024-07-04 06:00;CEST;834,920;N.E.;4885,559;N.E.
2024-07-04 07:00;CEST;903,140;N.E.;5151,968;N.E.
2024-07-04 08:00;CEST;958,030;N.E.;5487,294;N.E.
2024-07-04 09:00;CEST;1077,010;N.E.;5525,292;N.E.
2024-07-04 10:00;CEST;1188,070;N.E.;5458,127;N.E.
2024-07-04 11:00;CEST;1188,860;N.E.;5022,039;N.E.
2024-07-04 12:00;CEST;1216,880;N.E.;4371,297;N.E.
2024-07-04 13:00;CEST;1247,190;N.E.;4335,056;N.E.
2024-07-04 14:00;CEST;1219,640;N.E.;3809,050;N.E.
2024-07-04 15:00;CEST;1077,590;N.E.;3816,146;N.E.
2024-07-04 16:00;CEST;1096,820;N.E.;3910,209;N.E.
2024-07-04 17:00;CEST;1109,530;N.E.;3384,579;N.E.
2024-07-04 18:00;CEST;1295,180;N.E.;3465,592;N.E.
2024-07-04 19:00;CEST;1143,160;N.E.;3415,196;N.E.
2024-07-04 20:00;CEST;1023,600;N.E.;4062,750;N.E.
2024-07-04 21:00;CEST;1297,940;N.E.;4323,583;N.E.
2024-07-04 22:00;CEST;1367,880;N.E.;4551,890;N.E.
2024-07-04 23:00;CEST;1222,630;N.E.;4839,564;N.E.
2024-07-05 00:00;CEST;1161,120;N.E.;4185,606;N.E.
2024-07-05 01:00;CEST;1266,470;N.E.;3446,835;N.E.
2024-07-05 02:00;CEST;1132,840;N.E.;2982,019;N.E.
2024-07-05 03:00;CEST;1206,360;N.E.;3696,550;N.E.
2024-07-05 04:00;CEST;1197,270;N.E.;3573,531;N.E.
2024-07-05 05:00;CEST;1162,870;N.E.;3754,691;N.E.
2024-07-05 06:00;CEST;1326,070;N.E.;3767,830;N.E.
2024-07-05 07:00;CEST;1352,840;N.E.;3841,446;N.E.
2024-07-05 08:00;CEST;1320,780;N.E.;4202,398;N.E.
2024-07-05 09:00;CEST;1316,560;N.E.;3907,992;N.E.
2024-07-05 10:00;CEST;1308,080;N.E.;3847,705;N.E.
2024-07-05 11:00;CEST;1233,800;N.E.;4069,675;N.E.
2024-07-05 12:00;CEST;1062,040;N.E.;4093,733;N.E.
2024-07-05 13:00;CEST;833,690;N.E.;4286,490;N.E.
2024-07-05 14:00;CEST;507,990;N.E.;4132,898;N.E.
2024-07-05 15:00;CEST;454,410;N.E.;4004,643;N.E.
2024-07-05 16:00;CEST;697,760;N.E.;2832,794;N.E.
2024-07-05 17:00;CEST;844,900;N.E.;2509,262;N.E.
2024-07-05 18:00;CEST;622,450;N.E.;1911,564;N.E.
2024-07-05 19:00;CEST;380,470;N.E.;1704,741;N.E.
2024-07-05 20:00;CEST;446,350;N.E.;1181,990;N.E.
2024-07-05 21:00;CEST;428,990;N.E.;696,348;N.E.
2024-07-05 22:00;CEST;533,820;N.E.;433,218;N.E.
2024-07-05 23:00;CEST;758,140;N.E.;253,236;N.E.
2024-07-06 00:00;CEST;874,440;N.E.;176,717;N.E.
2024-07-06 01:00;CEST;917,810;N.E.;288,798;N.E.
2024-07-06 02:00;CEST;583,790;N.E.;1507,881;N.E.
2024-07-06 03:00;CEST;595,470;N.E.;2120,903;N.E.
2024-07-06 04:00;CEST;629,020;N.E.;3045,852;N.E.
2024-07-06 05:00;CEST;589,920;N.E.;4386,099;N.E.
2024-07-06 06:00;CEST;512,540;N.E.;5230,958;N.E.
2024-07-06 07:00;CEST;498,700;N.E.;5352,964;N.E.
2024-07-06 08:00;CEST;482,020;N.E.;4829,460;N.E.
2024-07-06 09:00;CEST;551,000;N.E.;4219,245;N.E.
2024-07-06 10:00;CEST;667,960;N.E.;2487,309;N.E.
2024-07-06 11:00;CEST;827,920;N.E.;1707,601;N.E.
2024-07-06 12:00;CEST;920,740;N.E.;1613,373;N.E.
2024-07-06 13:00;CEST;999,610;N.E.;1574,923;N.E.
2024-07-06 14:00;CEST;1040,870;N.E.;1460,488;N.E.
2024-07-06 15:00;CEST;1036,870;N.E.;1871,835;N.E.
2024-07-06 16:00;CEST;1035,160;N.E.;2345,871;N.E.
2024-07-06 17:00;CEST;1043,230;N.E.;2200,329;N.E.
2024-07-06 18:00;CEST;1261,090;N.E.;3064,757;N.E.
2024-07-06 19:00;CEST;1216,900;N.E.;3497,586;N.E.
2024-07-06 20:00;CEST;1277,680;N.E.;4067,506;N.E.
2024-07-06 21:00;CEST;1049,340;N.E.;3656,192;N.E.
2024-07-06 22:00;CEST;906,220;N.E.;2970,195;N.E.
2024-07-06 23:00;CEST;968,340;N.E.;2300,060;N.E.
2024-07-07 00:00;CEST;1089,690;N.E.;2867,005;N.E.
2024-07-07 01:00;CEST;1100,210;N.E.;3859,101;N.E.
2024-07-07 02:00;CEST;1107,820;N.E.;4333,008;N.E.
2024-07-07 03:00;CEST;1122,710;N.E.;3775,140;N.E.
2024-07-07 04:00;CEST;1112,420;N.E.;4099,085;N.E.
2024-07-07 05:00;CEST;1100,770;N.E.;4133,233;N.E.
2024-07-07 06:00;CEST;1083,500;N.E.;4204,925;N.E.
2024-07-07 07:00;CEST;1065,150;N.E.;3606,724;N.E.
2024-07-07 08:00;CEST;1057,860;N.E.;3315,093;N.E.
2024-07-07 09:00;CEST;1043,160;N.E.;2590,040;N.E.
2024-07-07 10:00;CEST;993,580;N.E.;2022,833;N.E.
2024-07-07 11:00;CEST;864,030;N.E.;1770,659;N.E.
2024-07-07 12:00;CEST;748,650;N.E.;1628,670;N.E.
2024-07-07 13:00;CEST;638,810;N.E.;1574,400;N.E.
2024-07-07 14:00;CEST;536,970;N.E.;1592,001;N.E.
2024-07-07 15:00;CEST;367,450;N.E.;1532,649;N.E.
2024-07-07 16:00;CEST;285,900;N.E.;1174,974;N.E.
2024-07-07 17:00;CEST;216,130;N.E.;1316,346;N.E.
2024-07-07 18:00;CEST;155,130;N.E.;2087,211;N.E.
2024-07-07 19:00;CEST;26,610;N.E.;2194,917;N.E.
2024-07-07 20:00;CEST;0,310;N.E.;1607,226;N.E.
2024-07-07 21:00;CEST;0,100;N.E.;1902,208;N.E.
2024-07-07 22:00;CEST;0,280;N.E.;1926,249;N.E.
2024-07-07 23:00;CEST;3,950;N.E.;1839,601;N.E.
2024-07-08 00:00;CEST;28,350;N.E.;2422,430;N.E.
2024-07-08 01:00;CEST;100,070;N.E.;3257,991;N.E.
2024-07-08 02:00;CEST;150,410;N.E.;3350,578;N.E.
2024-07-08 03:00;CEST;179,280;N.E.;3543,644;N.E.
2024-07-08 04:00;CEST;224,040;N.E.;3243,499;N.E.
2024-07-08 05:00;CEST;214,240;N.E.;2905,966;N.E.
2024-07-08 06:00;CEST;144,590;N.E.;2336,143;N.E.
2024-07-08 07:00;CEST;101,110;N.E.;1862,718;N.E.
2024-07-08 08:00;CEST;55,850;N.E.;1424,510;N.E.
2024-07-08 09:00;CEST;58,040;N.E.;1074,812;N.E.
2024-07-08 10:00;CEST;71,050;N.E.;968,334;N.E.
2024-07-08 11:00;CEST;98,090;N.E.;838,379;N.E.
2024-07-08 12:00;CEST;34,800;N.E.;587,783;N.E.
2024-07-08 13:00;CEST;12,570;N.E.;334,785;N.E.
2024-07-08 14:00;CEST;20,530;N.E.;286,460;N.E.
2024-07-08 15:00;CEST;39,140;N.E.;261,633;N.E.
2024-07-08 16:00;CEST;26,540;N.E.;125,922;N.E.
2024-07-08 17:00;CEST;10,280;N.E.;25,808;N.E.
2024-07-08 18:00;CEST;2,330;N.E.;0,654;N.E.
2024-07-08 19:00;CEST;0,640;N.E.;0,002;N.E.
2024-07-08 20:00;CEST;0,470;N.E.;0,002;N.E.
2024-07-08 21:00;CEST;0,100;N.E.;0,002;N.E.
2024-07-08 22:00;CEST;0,010;N.E.;1,210;N.E.
2024-07-08 23:00;CEST;0,040;N.E.;8,665;N.E.
2024-07-09 00:00;CEST;0,000;N.E.;52,242;N.E.
2024-07-09 01:00;CEST;0,000;N.E.;99,420;N.E.
2024-07-09 02:00;CEST;0,000;N.E.;151,512;N.E.
2024-07-09 03:00;CEST;0,180;N.E.;283,118;N.E.
2024-07-09 04:00;CEST;1,190;N.E.;514,898;N.E.
2024-07-09 05:00;CEST;8,150;N.E.;566,606;N.E.
